name,n,d,seed,time,ticks,sol_nodes,gap,time_lim,edges,cnnct_cmp,avg_clust,std_dev_clust
rrg_00504,300,3,10,1802.35,923411.94,"183.0
",0.06832860563386832,True,1250,1,0.03253333333333333,0.024023692009717778
rrg_00505,300,3,11,1802.25,904801.28,"183.0
",0.06289476698620522,True,1250,1,0.037599999999999995,0.03127840733528641
rrg_00506,300,3,12,1802.24,911614.62,"182.0
",0.06143657873169688,True,1250,1,0.033333333333333326,0.02370601840550149
rrg_00507,300,3,13,1801.99,906395.02,"182.0
",0.059336069000512415,True,1250,1,0.03626666666666666,0.0267459561960216
rrg_00508,300,3,14,1802.28,920827.99,"182.0
",0.0623309612766724,True,1250,1,0.035199999999999995,0.027423914948655877
rrg_00509,300,3,15,1801.29,895892.83,"182.0
",0.06820592892062315,True,1250,1,0.0304,0.02418627301733642
rrg_00510,300,4,1,1801.41,893842.39,"218.0
",0.07314083225163762,True,1500,1,0.03288888888888889,0.02536580115653273
rrg_00511,300,4,2,1801.11,895641.70,"217.0
",0.07739958124619928,True,1500,1,0.02488888888888889,0.022650684270952764
rrg_00512,300,4,3,1801.46,895431.58,"219.0
",0.08802066432149032,True,1500,1,0.023999999999999997,0.02200187047791049
rrg_00513,300,4,4,1801.54,893864.69,"221.0
",0.08769406836851978,True,1500,1,0.03177777777777778,0.025580663993930462
rrg_00514,300,4,5,1800.95,894043.83,"217.0
",0.07456017882798965,True,1500,1,0.027777777777777773,0.023735511066684617
rrg_00515,300,4,6,1801.10,900233.85,"217.0
",0.07702090674501647,True,1500,1,0.02666666666666667,0.02351778943168525
rrg_00516,300,4,7,1801.71,893574.16,"219.0
",0.07995907937426021,True,1500,1,0.031111111111111107,0.02351778943168525
rrg_00517,300,4,8,1801.26,890655.05,"221.0
",0.08854358196651613,True,1500,1,0.03266666666666667,0.025425757329968938
rrg_00518,300,4,9,1801.55,896615.64,"217.0
",0.07530743197350996,True,1500,1,0.025333333333333333,0.02185323285027253
rrg_00519,300,4,10,1801.68,891989.36,"220.0
",0.09001445699075032,True,1500,1,0.026444444444444444,0.02338336787129081
rrg_00520,300,4,11,1801.65,899481.24,"220.0
",0.08643700544243169,True,1500,1,0.03022222222222222,0.0266394923270007
rrg_00521,300,4,12,1801.37,903631.04,"217.0
",0.07459828370977176,True,1500,1,0.029555555555555557,0.025217734957339068
rrg_00522,300,4,13,1801.12,897749.32,"218.0
",0.08107239110312776,True,1500,1,0.02733333333333333,0.02417800925815115
rrg_00523,300,4,14,1801.41,895201.26,"219.0
",0.08335178137018477,True,1500,1,0.02666666666666667,0.022222222222222223
rrg_00524,300,4,15,1801.34,889770.43,"219.0
",0.08574736247680946,True,1500,1,0.02644444444444444,0.02366327570908032
rrg_00525,300,5,1,1800.00,878458.86,"366.0
",0.12461321611482977,True,2500,1,0.016933333333333335,0.01845054785228294
rrg_00526,300,5,2,1800.01,893774.47,"368.0
",0.12812095801364212,True,2500,1,0.017733333333333334,0.02018673320601588
rrg_00527,300,5,3,1800.01,888190.68,"367.0
",0.12790299144007844,True,2500,1,0.016666666666666666,0.01921290718421176
rrg_00528,300,5,4,1800.00,887655.65,"368.0
",0.12944820406031143,True,2500,1,0.0172,0.01863123621671313
rrg_00529,300,5,5,1800.00,901127.57,"364.0
",0.12643375132498957,True,2500,1,0.014133333333333333,0.018532640541274705
rrg_00530,300,5,6,1800.01,890890.98,"365.0
",0.12396897939526116,True,2500,1,0.015733333333333332,0.01825384789470327
rrg_00531,300,5,7,1800.00,891306.44,"370.0
",0.13286290288131272,True,2500,1,0.0192,0.01994441658927179
rrg_00532,300,5,8,1800.00,883805.53,"368.0
",0.1288478977482936,True,2500,1,0.016666666666666666,0.017659327616074513
rrg_00533,300,5,9,1800.00,900758.89,"366.0
",0.1286084321057911,True,2500,1,0.014133333333333333,0.01765938354418109
rrg_00534,300,5,10,1800.00,895099.99,"368.0
",0.13402796707921164,True,2500,1,0.013466666666666667,0.01798166418643114
rrg_00535,300,5,11,1800.00,889399.45,"367.0
",0.13133762911003857,True,2500,1,0.014266666666666669,0.018078511902050804
rrg_00536,300,5,12,1800.75,886966.92,"367.0
",0.12825411519963906,True,2500,1,0.016800000000000002,0.0188622557335549
rrg_00537,300,5,13,1800.00,885559.52,"365.0
",0.12327124054996022,True,2500,1,0.017466666666666665,0.01843512482085472
rrg_00538,300,5,14,1800.00,891769.32,"366.0
",0.12417707236768791,True,2500,1,0.018,0.019294981116764438
rrg_00539,300,5,15,1800.00,885528.21,"364.0
",0.12069923770700565,True,2500,1,0.016933333333333335,0.018343175809151263
rrg_00540,300,7,1,1.36,517.38,"82.0
",0.0,False,1000,1,0.1915263157894737,0.02235318366462814
rrg_00541,300,7,2,1.72,688.84,"82.0
",0.0,False,1000,1,0.19310526315789475,0.023178160988620397
rrg_00542,300,7,3,2.10,849.36,"83.0
",0.0,False,1000,1,0.18710526315789477,0.027553775173572666
rrg_00543,300,7,4,1.48,516.01,"82.0
",0.0,False,1000,1,0.1916842105263158,0.024722056051260422
rrg_00544,300,7,5,1.52,549.36,"82.0
",0.0,False,1000,1,0.1848947368421053,0.02381432097827922
rrg_00545,300,7,6,1.37,476.97,"82.0
",0.0,False,1000,1,0.18742105263157896,0.024220764425650996
rrg_00546,300,7,7,1.41,552.49,"82.0
",0.0,False,1000,1,0.1796842105263158,0.02208043718704843
rrg_00547,300,7,8,1.74,612.60,"82.0
",0.0,False,1000,1,0.18426315789473688,0.02263151774777527
rrg_00548,300,7,9,1.34,511.01,"82.0
",0.0,False,1000,1,0.18457894736842104,0.0243617132975545
rrg_00549,300,7,10,1.78,616.90,"82.0
",0.0,False,1000,1,0.18489473684210528,0.01987014631756496
rrg_00550,300,7,11,2.01,756.58,"82.0
",0.0,False,1000,1,0.18473684210526314,0.02402099727840848
rrg_00551,300,7,12,1.69,620.94,"82.0
",0.0,False,1000,1,0.18,0.020894140253978115
rrg_00552,300,7,13,1.48,504.56,"82.0
",0.0,False,1000,1,0.18157894736842106,0.0235198978647414
rrg_00553,300,7,14,1.48,516.19,"82.0
",0.0,False,1000,1,0.1867894736842105,0.02307995256767907
rrg_00554,300,7,15,1.77,694.36,"82.0
",0.0,False,1000,1,0.18394736842105266,0.022222433824785098
rrg_00555,300,10,1,153.09,67869.21,"122.0
",0.0,False,1500,1,0.12021052631578946,0.019228710451626815
rrg_00556,300,10,2,151.50,67577.82,"123.0
",0.0,False,1500,1,0.12326315789473684,0.020368443719104304
rrg_00557,300,10,3,139.35,65918.53,"122.0
",0.0,False,1500,1,0.11831578947368421,0.020499037204605233
rrg_00558,300,10,4,93.61,42412.56,"122.0
",0.0,False,1500,1,0.12463157894736843,0.019910418028653128
rrg_00559,300,10,5,89.39,41253.82,"122.0
",0.0,False,1500,1,0.12326315789473684,0.02005781118351861
rrg_00560,300,10,6,51.14,23239.23,"122.0
",0.0,False,1500,1,0.12252631578947368,0.02159066861808147
rrg_00561,300,10,7,77.92,34161.83,"122.0
",0.0,False,1500,1,0.1163157894736842,0.020785587022874846
rrg_00562,300,10,8,142.75,65369.34,"122.0
",0.0,False,1500,1,0.12252631578947365,0.019684679607882994
rrg_00563,300,10,9,114.12,47678.69,"123.0
",0.0,False,1500,1,0.12410526315789476,0.020204586115343617
rrg_00564,300,10,10,83.94,37258.28,"122.0
",0.0,False,1500,1,0.12463157894736843,0.01978013964269199
rrg_00565,300,10,11,105.28,45207.06,"123.0
",0.0,False,1500,1,0.12589473684210528,0.023138109570506583
rrg_00566,300,10,12,175.75,74788.76,"123.0
",0.0,False,1500,1,0.12652631578947368,0.020337684774231125
rrg_00567,300,10,13,98.72,43173.88,"123.0
",0.0,False,1500,1,0.1273684210526316,0.021912273678590874
rrg_00568,300,10,14,106.43,47578.55,"123.0
",0.0,False,1500,1,0.12052631578947368,0.01924474241977076
rrg_00569,300,10,15,106.88,47366.25,"123.0
",0.0,False,1500,1,0.12484210526315792,0.020699851235743267
rrg_00570,300,20,1,1800.01,768566.34,"164.0
",0.04247912397820465,True,2000,1,0.09323684210526316,0.018869558800021776
rrg_00571,300,20,2,1800.95,770585.05,"163.0
",0.034358642426946015,True,2000,1,0.09702631578947368,0.02027222968493826
rrg_00572,300,20,3,1802.41,944542.14,"164.0
",0.0436210131331817,True,2000,1,0.09110526315789474,0.01725954711917444
rrg_00573,300,20,4,1800.01,774780.42,"163.0
",0.034715391297220406,True,2000,1,0.09126315789473682,0.021323520365446772
rrg_00574,300,20,5,1800.01,836582.76,"164.0
",0.040992325811083606,True,2000,1,0.08928947368421053,0.019497691460764504
rrg_00575,300,20,6,1800.01,878640.33,"164.0
",0.03611739903730424,True,2000,1,0.09805263157894735,0.02007127189987397
rrg_00576,300,20,7,1800.01,811568.53,"164.0
",0.039652186462668895,True,2000,1,0.08944736842105262,0.01782103631049708
rrg_00577,300,20,8,1800.01,911175.65,"163.0
",0.03520733641236792,True,2000,1,0.0896842105263158,0.017667598714067787
rrg_00578,300,20,9,1802.35,962202.64,"163.0
",0.038190184049056115,True,2000,1,0.08936842105263158,0.018345408597807207
rrg_00579,300,20,10,1802.51,908966.25,"164.0
",0.03988616247047199,True,2000,1,0.09300000000000001,0.020316812082253347
rrg_00580,300,20,11,1801.70,849724.51,"163.0
",0.03179815086838134,True,2000,1,0.09615789473684211,0.01835861599259146
rrg_00581,300,20,12,1800.01,790014.23,"162.0
",0.024378809188942696,True,2000,1,0.08905263157894737,0.019066584015989367
rrg_00582,300,20,13,1803.32,838088.32,"164.0
",0.043286663796901395,True,2000,1,0.09205263157894737,0.01807180200480381
rrg_00583,300,20,14,1802.43,980628.21,"163.0
",0.038445807770937646,True,2000,1,0.09102631578947369,0.018192548929853038
rrg_00584,300,20,15,1801.76,896417.05,"162.0
",0.02961400218782339,True,2000,1,0.09110526315789474,0.01791322574272136
rrg_00585,300,30,1,1802.68,910064.12,"205.0
",0.07453797370052839,True,2500,1,0.07301052631578946,0.017770167038187824
rrg_00586,300,30,2,1802.49,912657.50,"204.0
",0.06919192078149314,True,2500,1,0.07067368421052632,0.017855076793814678
rrg_00587,300,30,3,1801.60,833358.60,"205.0
",0.07302639987778671,True,2500,1,0.07433684210526316,0.01870948920065923
rrg_00588,300,30,4,1802.71,897112.32,"205.0
",0.07405731392140685,True,2500,1,0.07086315789473685,0.0181351528064425
rrg_00589,300,30,5,1802.11,912905.88,"204.0
",0.06841932838867476,True,2500,1,0.07288421052631579,0.017065050708353326
rrg_00590,300,30,6,1801.71,905559.72,"204.0
",0.06871449356594327,True,2500,1,0.07477894736842106,0.017478705683046748
rrg_00591,300,30,7,1801.69,822711.19,"204.0
",0.06849897374464005,True,2500,1,0.07364210526315788,0.018262426801687135
rrg_00592,300,30,8,1801.97,910784.66,"205.0
",0.07324496654171547,True,2500,1,0.07282105263157895,0.01636250019839212
rrg_00593,300,30,9,1802.41,901923.73,"203.0
",0.061758870170751684,True,2500,1,0.07553684210526317,0.01681914224050594
rrg_00594,300,30,10,1800.01,789150.85,"205.0
",0.07688768569377581,True,2500,1,0.07452631578947369,0.01717951495450387
rrg_00595,300,30,11,1802.01,914828.24,"205.0
",0.07458872918585503,True,2500,1,0.07288421052631579,0.017348390363357807
rrg_00596,300,30,12,1802.29,936716.17,"206.0
",0.07874565438016659,True,2500,1,0.07465263157894736,0.01700427190907905
rrg_00597,300,30,13,1802.79,917903.78,"204.0
",0.06982888686111434,True,2500,1,0.07326315789473684,0.016922178075038805
rrg_00598,300,30,14,1802.01,900426.98,"203.0
",0.06632885788060817,True,2500,1,0.07218947368421053,0.01672603424624762
rrg_00599,300,30,15,1801.72,894817.08,"203.0
",0.06516575391048945,True,2500,1,0.07225263157894737,0.017880811919570295
rrg_00600,500,2,1,1801.13,877485.08,"245.0
",0.09287737532654762,True,3000,1,0.059157894736842104,0.016127149444807136
rrg_00601,500,2,2,1801.65,896195.32,"246.0
",0.09520855704841216,True,3000,1,0.05942105263157894,0.015210951247630847
rrg_00602,500,2,3,1801.36,876722.05,"246.0
",0.09673705746549645,True,3000,1,0.06005263157894736,0.016011797358915496
rrg_00603,500,2,4,1801.61,879430.21,"245.0
",0.09330899092406045,True,3000,1,0.05863157894736843,0.016499027644199606
rrg_00604,500,2,5,1801.07,870319.65,"246.0
",0.09670224298044447,True,3000,1,0.05831578947368422,0.016510104911041355
rrg_00605,500,2,6,1801.57,869319.58,"245.0
",0.09154571058630151,True,3000,1,0.06026315789473685,0.015912532155308315
rrg_00606,500,2,7,1801.08,862262.22,"246.0
",0.09607651491062179,True,3000,1,0.06126315789473684,0.01725673821585109
rrg_00607,500,2,8,1801.51,864710.18,"246.0
",0.09470228527549,True,3000,1,0.05994736842105264,0.01611182643469899
rrg_00608,500,2,9,1801.10,881636.54,"245.0
",0.09272333859352053,True,3000,1,0.05868421052631579,0.016566411300565412
rrg_00609,500,2,10,1801.28,860864.85,"246.0
",0.09662690742401973,True,3000,1,0.060105263157894745,0.0169107155132175
rrg_00610,500,2,11,1801.58,863121.80,"246.0
",0.09540741390876695,True,3000,1,0.062000000000000006,0.01716112336429797
rrg_00611,500,2,12,1801.77,876813.20,"246.0
",0.0962168479211307,True,3000,1,0.06168421052631579,0.01586671167075409
rrg_00612,500,2,13,1801.62,872798.13,"246.0
",0.09494622422122725,True,3000,1,0.06326315789473684,0.0159520287325245
rrg_00613,500,2,14,1801.54,882790.61,"247.0
",0.09880304242739427,True,3000,1,0.0633157894736842,0.0177099071865922
rrg_00614,500,2,15,1801.33,862469.95,"247.0
",0.09621398769388928,True,3000,1,0.06368421052631579,0.01657964353871124
rrg_00615,500,3,1,1800.93,891525.65,"408.0
",0.1426390180139617,True,5000,1,0.03521052631578947,0.013283505694872359
rrg_00616,500,3,2,1800.72,901879.50,"410.0
",0.14557162841520926,True,5000,1,0.03618947368421053,0.012909898712404484
rrg_00617,500,3,3,1800.01,873018.10,"411.0
",0.1470719798137469,True,5000,1,0.037136842105263156,0.012610579035123963
rrg_00618,500,3,4,1800.86,893101.15,"407.0
",0.14233528671268023,True,5000,1,0.0358421052631579,0.013224986843407832
rrg_00619,500,3,5,1800.79,917725.19,"409.0
",0.14705108939482806,True,5000,1,0.034326315789473684,0.01293229332045619
rrg_00620,500,3,6,1800.78,877746.54,"411.0
",0.14531362532649642,True,5000,1,0.03622105263157895,0.01214875026346286
rrg_00621,500,3,7,1800.55,889307.32,"410.0
",0.1473917431704144,True,5000,1,0.03577894736842105,0.013477380249638718
rrg_00622,500,3,8,1800.71,885355.92,"408.0
",0.14064248563959242,True,5000,1,0.03549473684210526,0.012708607243161694
rrg_00623,500,3,9,1800.66,912317.54,"410.0
",0.14975227528404758,True,5000,1,0.03413684210526315,0.01233624482117993
rrg_00624,500,3,10,1800.90,887353.47,"408.0
",0.14505797269319484,True,5000,1,0.03483157894736842,0.012657950541511741
rrg_00625,500,3,11,1800.82,891565.24,"410.0
",0.1487476693254003,True,5000,1,0.03536842105263158,0.012962336234831279
rrg_00626,500,3,12,1800.77,896620.28,"411.0
",0.1481258891249394,True,5000,1,0.036599999999999994,0.012740630145706896
rrg_00627,500,3,13,1801.01,886440.76,"412.0
",0.14767143944006936,True,5000,1,0.03612631578947369,0.013043188434694038
rrg_00628,500,3,14,1800.71,894984.36,"409.0
",0.1449904164946497,True,5000,1,0.03663157894736842,0.013515559925907743
rrg_00629,500,3,15,1800.95,913161.55,"409.0
",0.1446959756239369,True,5000,1,0.03593684210526316,0.013437467773587588
rrg_00630,500,4,1,1.52,557.10,"86.0
",0.0,False,1500,1,0.28248275862068967,0.016956356745669306
rrg_00631,500,4,2,1.47,530.22,"86.0
",0.0,False,1500,1,0.2891034482758621,0.015325318003609105
rrg_00632,500,4,3,1.83,718.07,"87.0
",0.0,False,1500,1,0.2873103448275862,0.01529031170119407
rrg_00633,500,4,4,1.97,672.12,"87.0
",0.0,False,1500,1,0.28717241379310343,0.016563469651192722
rrg_00634,500,4,5,1.61,579.34,"87.0
",0.0,False,1500,1,0.2924827586206897,0.015833240502888264
rrg_00635,500,4,6,1.64,605.82,"87.0
",0.0,False,1500,1,0.2920689655172414,0.01750865629671284
rrg_00636,500,4,7,1.76,666.41,"87.0
",0.0,False,1500,1,0.28668965517241385,0.015068592891927053
rrg_00637,500,4,8,1.50,579.89,"87.0
",0.0,False,1500,1,0.2913103448275862,0.014204887705313647
rrg_00638,500,4,9,1.84,673.36,"87.0
",0.0,False,1500,1,0.2939310344827586,0.01688370768373919
rrg_00639,500,4,10,1.77,683.79,"87.0
",0.0,False,1500,1,0.29365517241379313,0.015101261235310123
rrg_00640,500,4,11,1.59,607.56,"87.0
",0.0,False,1500,1,0.2884137931034483,0.013893960759764283
rrg_00641,500,4,12,1.82,644.93,"87.0
",0.0,False,1500,1,0.28586206896551725,0.0161325432274108
rrg_00642,500,4,13,1.80,690.01,"87.0
",0.0,False,1500,1,0.2906896551724138,0.014767766708095095
rrg_00643,500,4,14,1.66,632.63,"87.0
",0.0,False,1500,1,0.2902758620689655,0.014465799229141311
rrg_00644,500,4,15,2.04,727.77,"87.0
",0.0,False,1500,1,0.2884137931034483,0.014075349764752994
rrg_00645,500,5,1,51.73,23058.07,"129.0
",0.0,False,2250,1,0.1899310344827586,0.015970356120918815
rrg_00646,500,5,2,45.78,20547.68,"128.0
",0.0,False,2250,1,0.18983908045977013,0.01540577532676527
rrg_00647,500,5,3,57.87,25183.33,"129.0
",0.0,False,2250,1,0.1890574712643678,0.0150434083667458
rrg_00648,500,5,4,36.89,16382.29,"128.0
",0.0,False,2250,1,0.19108045977011495,0.014220504586463121
rrg_00649,500,5,5,47.25,20869.69,"129.0
",0.0,False,2250,1,0.1960919540229885,0.014394916969612202
rrg_00650,500,5,6,71.75,31800.14,"129.0
",0.0,False,2250,1,0.18993103448275864,0.016362627788488775
rrg_00651,500,5,7,47.46,21843.07,"129.0
",0.0,False,2250,1,0.19075862068965516,0.014837758250165091
rrg_00652,500,5,8,66.95,30379.41,"129.0
",0.0,False,2250,1,0.19016091954022987,0.015123851227162335
rrg_00653,500,5,9,51.39,23409.08,"129.0
",0.0,False,2250,1,0.18657471264367814,0.014587784365001778
rrg_00654,500,5,10,68.76,30348.94,"129.0
",0.0,False,2250,1,0.18809195402298853,0.016316053153956882
rrg_00655,500,5,11,77.61,34578.09,"130.0
",0.0,False,2250,1,0.1932413793103448,0.015729312854168644
rrg_00656,500,5,12,58.17,25853.79,"129.0
",0.0,False,2250,1,0.1905287356321839,0.01446126240251399
rrg_00657,500,5,13,41.81,18615.40,"129.0
",0.0,False,2250,1,0.19310344827586207,0.013922762234231468
rrg_00658,500,5,14,50.79,22721.00,"129.0
",0.0,False,2250,1,0.19075862068965516,0.015888079068987544
rrg_00659,500,5,15,67.86,31487.23,"129.0
",0.0,False,2250,1,0.1931954022988506,0.01615069737698594
rrg_00660,500,7,1,1800.01,780065.27,"171.0
",0.020331465524526207,True,3000,1,0.1390344827586207,0.013299521138678874
rrg_00661,500,7,2,1800.01,801113.72,"172.0
",0.023896165148917955,True,3000,1,0.14420689655172414,0.014755164847659142
rrg_00662,500,7,3,1800.01,775563.94,"172.0
",0.029225002071969944,True,3000,1,0.14482758620689654,0.015326628322559344
rrg_00663,500,7,4,1802.43,886910.99,"172.0
",0.028615995462263157,True,3000,1,0.14272413793103447,0.014672678298105231
rrg_00664,500,7,5,1802.04,776309.63,"172.0
",0.028489564291261347,True,3000,1,0.14296551724137932,0.013497581292700992
rrg_00665,500,7,6,1800.01,775898.53,"171.0
",0.00974658869395186,True,3000,1,0.14510344827586208,0.01590459068182022
rrg_00666,500,7,7,1803.74,793489.09,"172.0
",0.02689265288690559,True,3000,1,0.1433103448275862,0.014763632908337085
rrg_00667,500,7,8,1801.91,876128.68,"172.0
",0.028409161824288914,True,3000,1,0.14275862068965517,0.013743204761043792
rrg_00668,500,7,9,1800.01,799191.96,"171.0
",0.020940956471054338,True,3000,1,0.14158620689655174,0.01479715312215645
rrg_00669,500,7,10,1802.47,864438.56,"172.0
",0.02760026963261269,True,3000,1,0.14217241379310347,0.015873887817434044
rrg_00670,500,7,11,1800.01,761255.94,"172.0
",0.02788907816124363,True,3000,1,0.1400344827586207,0.01444215710011217
rrg_00671,500,7,12,1800.01,765761.44,"172.0
",0.026717472284456617,True,3000,1,0.1423448275862069,0.01409508506214968
rrg_00672,500,7,13,1800.01,789739.09,"172.0
",0.0295863439543935,True,3000,1,0.13803448275862068,0.013190470262546612
rrg_00673,500,7,14,1802.40,859498.03,"172.0
",0.02528712856663163,True,3000,1,0.14186206896551723,0.014598316576763668
rrg_00674,500,7,15,1800.01,746491.27,"172.0
",0.027674418604636673,True,3000,1,0.14096551724137932,0.01370809050439874
rrg_00675,500,10,1,1801.97,901474.80,"215.0
",0.0645484275684614,True,3750,1,0.11478620689655174,0.013895287393878854
rrg_00676,500,10,2,1801.63,892998.74,"214.0
",0.061189306052432745,True,3750,1,0.11260689655172414,0.013987848188627075
rrg_00677,500,10,3,1800.00,713946.30,"216.0
",0.07507079158014364,True,3750,1,0.11111724137931034,0.0115417647923701
rrg_00678,500,10,4,1800.68,820689.65,"215.0
",0.06582359198276341,True,3750,1,0.11437241379310345,0.014065226758874902
rrg_00679,500,10,5,1802.31,921142.57,"215.0
",0.06528796182155458,True,3750,1,0.11291034482758622,0.014136443992443305
rrg_00680,500,10,6,1802.09,906078.81,"215.0
",0.06450026924062435,True,3750,1,0.11279999999999998,0.012733095726502965
rrg_00681,500,10,7,1801.97,893547.75,"215.0
",0.0640427822024346,True,3750,1,0.11255172413793103,0.01335044482645958
rrg_00682,500,10,8,1801.60,912092.13,"216.0
",0.07176554652161701,True,3750,1,0.11219310344827586,0.013850757665601433
rrg_00683,500,10,9,1800.38,812168.68,"215.0
",0.06645516382602573,True,3750,1,0.11252413793103447,0.013563081238348049
rrg_00684,500,10,10,1801.56,910645.79,"214.0
",0.06031513227493037,True,3750,1,0.11423448275862069,0.013893339997548772
rrg_00685,500,10,11,1801.87,911835.41,"216.0
",0.0702649643912499,True,3750,1,0.1122206896551724,0.013426181673881498
rrg_00686,500,10,12,1801.80,901667.91,"215.0
",0.062375006133300714,True,3750,1,0.11555862068965517,0.013095818710458156
rrg_00687,500,10,13,1801.82,907244.19,"215.0
",0.06414360598427796,True,3750,1,0.11484137931034484,0.015118340424852989
rrg_00688,500,10,14,1800.56,821133.63,"215.0
",0.0657280875198428,True,3750,1,0.11208275862068966,0.01253926879804779
rrg_00689,500,10,15,1801.48,895511.83,"215.0
",0.06607902290392453,True,3750,1,0.11514482758620691,0.013765538740299094
rrg_00690,500,20,1,1801.00,886290.93,"258.0
",0.09058113520177956,True,4500,1,0.09487356321839081,0.012050253693751128
rrg_00691,500,20,2,1801.14,883423.98,"259.0
",0.09481337341173225,True,4500,1,0.09632183908045976,0.012977820851744776
rrg_00692,500,20,3,1801.01,875520.18,"257.0
",0.0883573348552694,True,4500,1,0.09432183908045977,0.012889105286997566
rrg_00693,500,20,4,1800.95,908994.95,"257.0
",0.0860186701573661,True,4500,1,0.09618390804597703,0.013767741689704275
rrg_00694,500,20,5,1801.03,884485.93,"256.0
",0.08355094403350995,True,4500,1,0.09448275862068965,0.012521879385192019
rrg_00695,500,20,6,1801.50,890313.29,"258.0
",0.09157231712118048,True,4500,1,0.0954022988505747,0.012128842527974094
rrg_00696,500,20,7,1801.40,902412.50,"258.0
",0.09084568058936301,True,4500,1,0.09599999999999999,0.013170307347974496
rrg_00697,500,20,8,1800.84,870573.68,"259.0
",0.09504506744944172,True,4500,1,0.09333333333333334,0.011288581372604358
rrg_00698,500,20,9,1801.39,875763.96,"258.0
",0.09059907312720016,True,4500,1,0.09259770114942528,0.012244107767089882
rrg_00699,500,20,10,1801.35,893739.08,"258.0
",0.09093158320476656,True,4500,1,0.09533333333333333,0.013189026187224607
rrg_00700,500,20,11,1801.18,893402.45,"258.0
",0.09192152027641967,True,4500,1,0.0954712643678161,0.012301700532760093
rrg_00701,500,20,12,1801.41,890227.36,"259.0
",0.09412605311425959,True,4500,1,0.09349425287356322,0.012963784835756989
rrg_00702,500,20,13,1801.07,890349.93,"258.0
",0.09162751032715166,True,4500,1,0.09340229885057472,0.013213845628693361
rrg_00703,500,20,14,1801.35,883583.25,"257.0
",0.08898064478567752,True,4500,1,0.0935632183908046,0.013194547878407745
rrg_00704,500,20,15,1800.89,884474.94,"258.0
",0.09173499531941236,True,4500,1,0.09560919540229884,0.012976171541593697
rrg_00705,500,30,1,1800.01,863011.54,"430.0
",0.14648667303054452,True,7500,1,0.05664827586206897,0.0100441188212816
rrg_00706,500,30,2,1800.01,876239.24,"432.0
",0.14988126274153485,True,7500,1,0.056868965517241375,0.010459481112592013
rrg_00707,500,30,3,1800.01,869404.33,"433.0
",0.15242102072433186,True,7500,1,0.057296551724137924,0.010123879019938851
rrg_00708,500,30,4,1800.01,851311.78,"432.0
",0.1538857977120365,True,7500,1,0.057117241379310346,0.010169727289903634
rrg_00709,500,30,5,1800.01,875424.55,"429.0
",0.14476215087600175,True,7500,1,0.054786206896551726,0.010586643943703395
rrg_00710,500,30,6,1800.00,865558.87,"431.0
",0.1477912420811366,True,7500,1,0.057379310344827586,0.009838006171881103
rrg_00711,500,30,7,1800.70,881235.41,"429.0
",0.14182427892220262,True,7500,1,0.056537931034482763,0.01051184812410634
rrg_00712,500,30,8,1800.01,855773.23,"432.0
",0.150763437247602,True,7500,1,0.05757241379310345,0.009954331974711109
rrg_00713,500,30,9,1800.01,869669.16,"428.0
",0.1448392607662737,True,7500,1,0.0569103448275862,0.010313737188425657
rrg_00714,500,30,10,1800.01,875676.00,"431.0
",0.14824609489467383,True,7500,1,0.05641379310344827,0.010102500184355238
rrg_00715,500,30,11,1800.00,876247.66,"430.0
",0.1460407252929369,True,7500,1,0.056772413793103445,0.010309411662174889
rrg_00716,500,30,12,1800.01,871212.36,"429.0
",0.1436439725401371,True,7500,1,0.05572413793103448,0.009846597193185374
rrg_00717,500,30,13,1800.01,854265.34,"433.0
",0.15329240061405977,True,7500,1,0.05684137931034484,0.010188583550887625
rrg_00718,500,30,14,1800.49,867787.71,"432.0
",0.1508470335545504,True,7500,1,0.05543448275862069,0.010725808101948325
rrg_00719,500,30,15,1800.01,870067.45,"430.0
",0.14677193781048442,True,7500,1,0.0556551724137931,0.00993941217515572
